Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-123.18,49.19,VANCOUVER INTL A,1108395,2024-10-15,2024,10,15,,13.8,,8.6,,11.2,,6.8,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2024-10-16,2024,10,16,,14.7,,7.5,,11.1,,6.9,,0.0,,6.6,,0.0,,6.6,,,,24.0,,60.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-10-17,2024,10,17,,11.9,,6.1,,9.0,,9.0,,0.0,,0.0,,0.0,,0.0,,,,27.0,,37.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-10-18,2024,10,18,,9.5,,8.0,,8.8,,9.2,,0.0,,34.2,,0.0,,34.2,,,,12.0,,53.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-10-19,2024,10,19,,14.4,,9.1,,11.8,,6.2,,0.0,,67.1,,0.0,,67.1,,,,15.0,,58.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-10-20,2024,10,20,,13.8,,9.6,,11.7,,6.3,,0.0,,28.8,,0.0,,28.8,,,,27.0,,44.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-10-21,2024,10,21,,11.9,,7.8,,9.9,,8.1,,0.0,,0.0,T,0.0,,0.0,T,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2024-10-22,2024,10,22,,13.0,,5.9,,9.5,,8.5,,0.0,,1.2,,0.0,,1.2,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2024-10-23,2024,10,23,,10.9,,3.6,,7.3,,10.7,,0.0,,0.0,T,0.0,,0.0,T,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2024-10-24,2024,10,24,,11.8,,3.8,,7.8,,10.2,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2024-10-25,2024,10,25,,10.6,,2.2,,6.4,,11.6,,0.0,,0.0,T,0.0,,0.0,T,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2024-10-26,2024,10,26,,15.2,,9.0,,12.1,,5.9,,0.0,,11.8,,0.0,,11.8,,,,7.0,,58.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-10-27,2024,10,27,,13.2,,9.9,,11.6,,6.4,,0.0,,5.6,,0.0,,5.6,,,,16.0,,43.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-10-28,2024,10,28,,13.0,,7.5,,10.3,,7.7,,0.0,,1.6,,0.0,,1.6,,,,17.0,,39.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-10-29,2024,10,29,,10.6,,4.7,,7.7,,10.3,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2024-10-30,2024,10,30,,10.7,,7.1,,8.9,,9.1,,0.0,,17.5,,0.0,,17.5,,,,8.0,,48.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-10-31,2024,10,31,,11.4,,7.0,,9.2,,8.8,,0.0,,5.5,,0.0,,5.5,,,,10.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-11-01,2024,11,1,,8.4,,6.9,,7.7,,10.3,,0.0,,19.2,,0.0,,19.2,,,,8.0,,37.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-11-02,2024,11,2,,8.9,,6.4,,7.7,,10.3,,0.0,,5.0,,0.0,,5.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2024-11-03,2024,11,3,,9.7,,6.1,,7.9,,10.1,,0.0,,1.6,,0.0,,1.6,,,,27.0,,41.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-11-04,2024,11,4,,11.7,,8.2,,10.0,,8.0,,0.0,,20.0,,0.0,,20.0,,,,27.0,,94.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-11-05,2024,11,5,,9.8,,5.0,,7.4,,10.6,,0.0,,0.0,,0.0,,0.0,,,,29.0,,67.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-11-06,2024,11,6,,,M,,M,,M,,M,,M,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2024-11-07,2024,11,7,,11.9,,6.5,,9.2,,8.8,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2024-11-08,2024,11,8,,13.1,,8.7,,10.9,,7.1,,0.0,,10.0,,0.0,,10.0,,,,10.0,,31.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-11-09,2024,11,9,,10.6,,9.1,,9.9,,8.1,,0.0,,17.4,,0.0,,17.4,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2024-11-10,2024,11,10,,12.6,,9.0,,10.8,,7.2,,0.0,,4.6,,0.0,,4.6,,,,8.0,,38.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-11-11,2024,11,11,,12.0,,8.6,,10.3,,7.7,,0.0,,16.9,,0.0,,16.9,,,,7.0,,44.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-11-12,2024,11,12,,11.6,,4.8,,8.2,,9.8,,0.0,,7.9,,0.0,,7.9,,,,12.0,,58.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-11-13,2024,11,13,,11.3,,8.3,,9.8,,8.2,,0.0,,16.4,,0.0,,16.4,,,,11.0,,64.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-11-14,2024,11,14,,10.8,,5.8,,8.3,,9.7,,0.0,,6.5,,0.0,,6.5,,,,13.0,,37.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-11-15,2024,11,15,,8.3,,3.3,,5.8,,12.2,,0.0,,0.0,,0.0,,0.0,,,,28.0,,33.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-11-16,2024,11,16,,5.5,,3.2,,4.4,,13.6,,0.0,,26.1,,0.0,,26.1,,,,5.0,,42.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-11-17,2024,11,17,,8.8,,4.6,,6.7,,11.3,,0.0,,10.8,,0.0,,10.8,,,,8.0,,35.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-11-18,2024,11,18,,7.6,,2.3,,5.0,,13.0,,0.0,,3.5,,0.0,,3.5,,,,29.0,,43.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-11-19,2024,11,19,,8.3,,0.8,,4.6,,13.4,,0.0,,14.1,,4.0,,18.1,,,,9.0,,78.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-11-20,2024,11,20,,,M,,M,,M,,M,,M,11.5,,0.0,,11.5,,,,12.0,,63.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-11-21,2024,11,21,,10.0,,6.2,,8.1,,9.9,,0.0,,0.5,,0.0,,0.5,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2024-11-22,2024,11,22,,12.8,,4.8,,8.8,,9.2,,0.0,,5.1,,0.0,,5.1,,,,8.0,,59.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-11-23,2024,11,23,,11.0,,6.5,,8.8,,9.2,,0.0,,2.6,,0.0,,2.6,,,,13.0,,41.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-11-24,2024,11,24,,8.3,,5.6,,7.0,,11.0,,0.0,,3.0,,0.0,,3.0,,,,10.0,,35.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-11-25,2024,11,25,,6.9,,3.3,,5.1,,12.9,,0.0,,0.0,T,0.0,,0.0,T,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2024-11-26,2024,11,26,,5.4,,0.7,,3.1,,14.9,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2024-11-27,2024,11,27,,6.7,,1.6,,4.2,,13.8,,0.0,,0.9,,0.0,,0.9,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2024-11-28,2024,11,28,,6.5,,0.4,,3.5,,14.5,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2024-11-29,2024,11,29,,5.3,,0.9,,3.1,,14.9,,0.0,,0.0,T,0.0,,0.0,T,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2024-11-30,2024,11,30,,6.5,,4.8,,5.7,,12.3,,0.0,,0.2,,0.0,,0.2,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2024-12-01,2024,12,1,,8.3,,-0.4,,4.0,,14.0,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2024-12-02,2024,12,2,,7.3,,-2.4,,2.5,,15.5,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2024-12-03,2024,12,3,,6.8,,-1.6,,2.6,,15.4,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2024-12-04,2024,12,4,,4.3,,-1.2,,1.6,,16.4,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2024-12-05,2024,12,5,,6.9,,0.5,,3.7,,14.3,,0.0,,0.0,T,0.0,,0.0,T,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2024-12-06,2024,12,6,,11.5,,3.7,,7.6,,10.4,,0.0,,6.3,,0.0,,6.3,,,,8.0,,33.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-12-07,2024,12,7,,11.0,,6.5,,8.8,,9.2,,0.0,,12.6,,0.0,,12.6,,,,20.0,,44.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-12-08,2024,12,8,,8.7,,3.6,,6.2,,11.8,,0.0,,1.1,,0.0,,1.1,,,,17.0,,49.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-12-09,2024,12,9,,7.6,,1.6,,4.6,,13.4,,0.0,,0.0,T,0.0,,0.0,T,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2024-12-10,2024,12,10,,5.7,,-1.6,,2.1,,15.9,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2024-12-11,2024,12,11,,8.7,,0.9,,4.8,,13.2,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2024-12-12,2024,12,12,,6.3,,0.0,,3.2,,14.8,,0.0,,0.8,,0.0,,0.8,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2024-12-13,2024,12,13,,7.9,,4.6,,6.3,,11.7,,0.0,,11.0,,0.0,,11.0,,,,8.0,,47.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-12-14,2024,12,14,,10.1,,4.7,,7.4,,10.6,,0.0,,2.7,,0.0,,2.7,,,,13.0,,84.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-12-15,2024,12,15,,8.3,,2.7,,5.5,,12.5,,0.0,,0.0,,0.0,,0.0,,,,18.0,,36.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-12-16,2024,12,16,,5.4,,3.1,,4.3,,13.7,,0.0,,4.2,,0.0,,4.2,,,,11.0,,36.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-12-17,2024,12,17,,7.4,,4.2,,5.8,,12.2,,0.0,,22.7,,0.0,,22.7,,,,9.0,,40.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-12-18,2024,12,18,,11.4,,5.6,,8.5,,9.5,,0.0,,27.8,,0.0,,27.8,,,,27.0,,56.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-12-19,2024,12,19,,10.4,,5.0,,7.7,,10.3,,0.0,,7.8,,0.0,,7.8,,,,9.0,,34.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-12-20,2024,12,20,,11.5,,7.6,,9.6,,8.4,,0.0,,2.3,,0.0,,2.3,,,,12.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-12-21,2024,12,21,,10.2,,4.1,,7.2,,10.8,,0.0,,5.8,,0.0,,5.8,,,,8.0,,38.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-12-22,2024,12,22,,9.2,,6.4,,7.8,,10.2,,0.0,,6.2,,0.0,,6.2,,,,8.0,,45.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-12-23,2024,12,23,,12.9,,5.2,,9.1,,8.9,,0.0,,0.0,T,0.0,,0.0,T,,,9.0,,56.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-12-24,2024,12,24,,11.2,,5.8,,8.5,,9.5,,0.0,,5.7,,0.0,,5.7,,,,11.0,,50.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-12-25,2024,12,25,,7.9,,5.1,,6.5,,11.5,,0.0,,15.4,,0.0,,15.4,,,,12.0,,57.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-12-26,2024,12,26,,7.9,,4.5,,6.2,,11.8,,0.0,,29.3,,0.0,,29.3,,,,29.0,,44.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-12-27,2024,12,27,,8.0,,5.5,,6.8,,11.2,,0.0,,5.0,,0.0,,5.0,,,,7.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-12-28,2024,12,28,,11.3,,5.8,,8.6,,9.4,,0.0,,7.1,,0.0,,7.1,,,,17.0,,42.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2024-12-29,2024,12,29,,7.6,,2.6,,5.1,,12.9,,0.0,,8.1,,0.0,,8.1,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2024-12-30,2024,12,30,,5.9,,2.6,,4.3,,13.7,,0.0,,10.7,,0.0,,10.7,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2024-12-31,2024,12,31,,6.5,,3.4,,5.0,,13.0,,0.0,,1.4,,0.0,,1.4,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2025-01-01,2025,1,1,,5.9,,0.7,,3.3,,14.7,,0.0,,0.0,T,0.0,,0.0,T,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2025-01-02,2025,1,2,,4.5,,0.7,,2.6,,15.4,,0.0,,5.0,,0.0,,5.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2025-01-03,2025,1,3,,5.5,,1.5,,3.5,,14.5,,0.0,,5.9,,0.0,,5.9,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2025-01-04,2025,1,4,,7.4,,4.4,,5.9,,12.1,,0.0,,6.9,,0.0,,6.9,,,,9.0,,31.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2025-01-05,2025,1,5,,8.2,,1.2,,4.7,,13.3,,0.0,,2.2,,0.0,,2.2,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2025-01-06,2025,1,6,,6.2,,-0.6,,2.8,,15.2,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2025-01-07,2025,1,7,,5.5,,2.0,,3.8,,14.2,,0.0,,1.3,,0.0,,1.3,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2025-01-08,2025,1,8,,7.4,,0.2,,3.8,,14.2,,0.0,,0.0,T,0.0,,0.0,T,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2025-01-09,2025,1,9,,8.0,,-0.2,,3.9,,14.1,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2025-01-10,2025,1,10,,8.1,,6.2,,7.2,,10.8,,0.0,,8.6,,0.0,,8.6,,,,25.0,,67.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2025-01-11,2025,1,11,,7.6,,1.0,,4.3,,13.7,,0.0,,0.0,,0.0,,0.0,,,,28.0,,43.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2025-01-12,2025,1,12,,7.0,,0.2,,3.6,,14.4,,0.0,,3.2,,0.0,,3.2,,,,29.0,,33.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2025-01-13,2025,1,13,,5.0,,-1.6,,1.7,,16.3,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2025-01-14,2025,1,14,,6.6,,0.3,,3.5,,14.5,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2025-01-15,2025,1,15,,6.6,,-1.4,,2.6,,15.4,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2025-01-16,2025,1,16,,7.0,,1.6,,4.3,,13.7,,0.0,,0.4,,0.0,,0.4,,,,26.0,,62.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2025-01-17,2025,1,17,,6.2,,-2.3,,2.0,,16.0,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2025-01-18,2025,1,18,,5.0,,-3.6,,0.7,,17.3,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2025-01-19,2025,1,19,,5.5,,-3.8,,0.9,,17.1,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2025-01-20,2025,1,20,,,M,,M,,M,,M,,M,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2025-01-21,2025,1,21,,5.4,,-3.5,,1.0,,17.0,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2025-01-22,2025,1,22,,4.6,,-1.4,,1.6,,16.4,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2025-01-23,2025,1,23,,4.6,,-2.6,,1.0,,17.0,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2025-01-24,2025,1,24,,6.0,,-4.2,,0.9,,17.1,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2025-01-25,2025,1,25,,5.8,,-5.1,,0.4,,17.6,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2025-01-26,2025,1,26,,5.6,,-3.7,,1.0,,17.0,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2025-01-27,2025,1,27,,5.9,,-4.6,,0.7,,17.3,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2025-01-28,2025,1,28,,5.7,,-4.0,,0.9,,17.1,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2025-01-29,2025,1,29,,6.8,,-4.2,,1.3,,16.7,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2025-01-30,2025,1,30,,4.3,,1.7,,3.0,,15.0,,0.0,,4.7,,0.0,,4.7,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2025-01-31,2025,1,31,,,M,,M,,M,,M,,M,15.8,,0.0,,15.8,,,,28.0,,69.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2025-02-01,2025,2,1,,5.7,,-1.0,,2.4,,15.6,,0.0,,0.0,T,0.0,,0.0,T,,,28.0,,53.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2025-02-02,2025,2,2,,3.8,,-2.8,,0.5,,17.5,,0.0,,1.2,,5.8,,7.0,,4.0,E,17.0,,33.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2025-02-03,2025,2,3,,-0.5,,-4.0,,-2.3,,20.3,,0.0,,0.0,,5.5,,5.3,,1.0,,10.0,,37.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2025-02-04,2025,2,4,,-0.7,,-6.3,,-3.5,,21.5,,0.0,,0.0,,5.0,,5.0,,7.0,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2025-02-05,2025,2,5,,-1.1,,-8.8,,-5.0,,23.0,,0.0,,0.0,,0.0,,0.0,,3.0,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2025-02-06,2025,2,6,,0.6,,-5.2,,-2.3,,20.3,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2025-02-07,2025,2,7,,2.1,,-8.9,,-3.4,,21.4,,0.0,,0.0,,0.0,,0.0,,2.0,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2025-02-08,2025,2,8,,3.5,,-2.5,,0.5,,17.5,,0.0,,0.0,,0.2,,0.2,,0.0,T,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2025-02-09,2025,2,9,,1.7,,-2.6,,-0.5,,18.5,,0.0,,0.3,,0.0,T,0.3,,2.0,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2025-02-10,2025,2,10,,1.6,,-5.5,,-2.0,,20.0,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2025-02-11,2025,2,11,,0.2,,-8.6,,-4.2,,22.2,,0.0,,0.0,,0.0,,0.0,,1.0,E,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2025-02-12,2025,2,12,,1.5,,-8.1,,-3.3,,21.3,,0.0,,0.0,,0.0,,0.0,,1.0,,20.0,,39.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2025-02-13,2025,2,13,,2.9,,-7.8,,-2.5,,20.5,,0.0,,0.0,,0.0,,0.0,,1.0,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2025-02-14,2025,2,14,,6.0,,-4.7,,0.7,,17.3,,0.0,,0.0,,0.0,,0.0,,1.0,E,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2025-02-15,2025,2,15,,4.6,,2.0,,3.3,,14.7,,0.0,,3.3,,0.0,,3.3,,1.0,,10.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2025-02-16,2025,2,16,,7.1,,2.8,,5.0,,13.0,,0.0,,5.0,,0.0,,5.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2025-02-17,2025,2,17,,8.3,,2.3,,5.3,,12.7,,0.0,,1.9,,0.0,,1.9,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2025-02-18,2025,2,18,,9.9,,4.1,,7.0,,11.0,,0.0,,0.3,,0.0,,0.3,,,,14.0,,75.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2025-02-19,2025,2,19,,9.7,,5.9,,7.8,,10.2,,0.0,,9.6,,0.0,,9.6,,,,12.0,,61.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2025-02-20,2025,2,20,,8.7,,6.6,,7.7,,10.3,,0.0,,0.8,,0.0,,0.8,,,,15.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2025-02-21,2025,2,21,,8.7,,5.5,,7.1,,10.9,,0.0,,12.9,,0.0,,12.9,,,,7.0,,35.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2025-02-22,2025,2,22,,10.7,,7.7,,9.2,,8.8,,0.0,,14.2,,0.0,,14.2,,,,14.0,,46.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2025-02-23,2025,2,23,,12.2,,5.5,,8.9,,9.1,,0.0,,9.8,,0.0,,9.8,,,,19.0,,31.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2025-02-24,2025,2,24,,11.2,,6.1,,8.7,,9.3,,0.0,,4.0,,0.0,,4.0,,,,9.0,,54.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2025-02-25,2025,2,25,,9.7,,6.0,,7.9,,10.1,,0.0,,15.6,,0.0,,15.6,,,,12.0,,69.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2025-02-26,2025,2,26,,11.8,,4.9,,8.4,,9.6,,0.0,,0.0,,0.0,,0.0,,,,10.0,,35.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2025-02-27,2025,2,27,,14.9,,3.7,,9.3,,8.7,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2025-02-28,2025,2,28,,11.0,,5.9,,8.5,,9.5,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2025-03-01,2025,3,1,,11.2,,2.9,,7.1,,10.9,,0.0,,0.0,,0.0,,0.0,,,,31.0,,31.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2025-03-02,2025,3,2,,10.6,,4.7,,7.7,,10.3,,0.0,,0.0,,0.0,,0.0,,,,25.0,,40.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2025-03-03,2025,3,3,,11.1,,4.0,,7.6,,10.4,,0.0,,0.2,,0.0,,0.2,,,,,M,,M
-123.18,49.19,VANCOUVER INTL A,1108395,2025-03-04,2025,3,4,,9.8,,6.8,,8.3,,9.7,,0.0,,2.9,,0.0,,2.9,,,,15.0,,45.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2025-03-05,2025,3,5,,10.4,,2.7,,6.6,,11.4,,0.0,,0.5,,0.0,,0.5,,,,19.0,,33.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2025-03-06,2025,3,6,,9.6,,1.2,,5.4,,12.6,,0.0,,0.0,,0.0,,0.0,,,,33.0,,32.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2025-03-07,2025,3,7,,8.5,,2.1,,5.3,,12.7,,0.0,,0.0,,0.0,,0.0,,,,9.0,,34.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2025-03-08,2025,3,8,,,M,,M,,M,,M,,M,18.3,,0.0,,18.3,,,,13.0,,44.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2025-03-09,2025,3,9,,10.0,,4.4,,7.2,,10.8,,0.0,,9.8,,0.0,,9.8,,,,14.0,,47.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2025-03-10,2025,3,10,,8.5,,1.8,,5.2,,12.8,,0.0,,1.3,,0.0,,1.3,,,,25.0,,45.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2025-03-11,2025,3,11,,6.7,,4.2,,5.5,,12.5,,0.0,,4.0,,0.0,,4.0,,,,10.0,,39.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2025-03-12,2025,3,12,,8.4,,4.6,,6.5,,11.5,,0.0,,8.9,,0.0,,8.9,,,,9.0,,37.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2025-03-13,2025,3,13,,9.0,,3.5,,6.3,,11.7,,0.0,,0.4,,0.0,,0.4,,,,19.0,,49.0,
-123.18,49.19,VANCOUVER INTL A,1108395,2025-03-14,2025,3,14,,10.7,,1.5,,6.1,,11.9,,0.0,,0.0,T,0.0,,0.0,T,,,,M,,M
